0.830359577,-0.330252414,-0.230542771,0.000487499,-7.195101511,1.198150193,-0.598510626,0.560083872,1.172555365,0.456653985,5.25444205,0.120844527,-0.514348225,0.028474248,1.432699727,-0.667728304,0.308132341,-1.029790773,-4.275148109,-0.599297265
-0.043998587,0.220657935,1.60051901,-0.784311651,-18.78272294,-1.421095903,-0.633978209,-0.184461672,1.015489639,1.941363316,0.25676469,1.762630022,1.38009357,-0.920553501,0.209440821,-0.564105849,0.012610846,-1.107534233,-20.25542908,-0.56636377
0.626717522,2.100425007,-0.965798019,-0.248681509,10.44326035,2.158691883,-0.660023441,0.109195814,0.619128783,-0.316668081,4.181138793,-0.44948643,-1.014526226,1.222136986,-0.817551612,0.691953358,-1.264811069,-1.039762588,-10.22693074,-1.053384584
0.618235914,-2.050203639,0.197231232,-0.284233637,-12.33349902,-2.372554351,-0.453771692,-0.307125039,1.386982332,-0.872126054,-2.920998924,-0.588554593,0.86682169,-1.74644394,0.126735191,0.473620292,-0.425104694,-0.679803139,20.93337126,-0.86768048
1.432371527,0.357850545,0.439499467,-1.182395069,3.566212029,-0.395514304,-0.256895842,0.27254911,-1.281665091,1.235854796,7.078070668,0.163820271,-0.99240595,0.63577619,-0.432269624,-2.038404324,-0.411066684,-0.404223784,20.63527199,-0.411945517
0.982037134,-0.278038362,-1.430366808,0.604663534,4.31320244,0.252350776,0.283819205,-1.745941567,1.151630115,-0.098335663,7.650051163,-0.636164744,-0.100311575,1.467316817,0.864225535,-0.590802111,0.218639786,0.45292282,9.711937008,0.429180629
-0.306239563,-1.442550757,-0.640618335,-0.968706427,5.678878477,-0.051988805,0.373694647,0.593578568,-0.318552911,-1.562783368,4.415073766,1.26450809,-0.562161809,0.769529303,-1.036192621,-1.822630312,-1.611394274,0.5396791,-11.61040245,0.797096398
0.292917084,1.125344284,-0.409644748,0.603341313,-10.02373204,0.766141212,0.891170695,-0.901073418,0.275650336,-0.071199821,-8.772333678,-0.702421036,1.779714599,-0.712483267,1.907586258,0.060810951,-1.59626315,1.420854628,44.82530642,1.352870005
-2.907872081,-0.141005711,-0.182923984,0.905000455,-6.024363557,-0.548971108,0.370619116,-0.622554265,-0.582441955,0.785776223,1.347081091,0.631193835,-0.502863662,-0.555807775,-0.289510966,-0.945224734,1.645783521,0.366621748,10.03161381,1.480877981
0.654991803,1.404800406,0.353215807,0.325252492,12.55553718,0.089584898,0.337087559,-0.436608209,1.025971954,1.793134845,-3.646672203,-0.197453891,-0.021902359,-0.479129786,-1.448488022,-0.79305106,-0.7167773,0.575931155,-15.65299052,0.354144653
0.189827292,1.631177012,0.834765318,-2.572578685,3.789865132,1.452106133,-0.691158918,-0.788604049,-0.086893236,1.365858838,1.789644002,1.205876319,-0.706935543,1.103124311,0.25633373,0.524409305,1.46981741,-1.061887072,-37.03911487,-1.213309865
0.244222133,-1.121114175,0.483662887,1.595262889,-0.734233776,-0.174913443,0.284785724,-1.333626846,0.508410138,-2.034758452,4.645053975,0.191091364,-0.784579799,0.442571554,-1.514107681,-0.450438835,-0.050930881,0.156235071,-5.021045825,1.651647309
-0.115257186,0.043396801,-0.244341643,0.946129638,-5.142535536,-0.432585829,-0.329503231,-0.217991716,0.962361741,-1.706403762,-1.790061609,0.160891697,-0.289898033,-2.250295216,0.722573055,0.436718008,0.884320523,-0.4532369,44.29496721,-0.795454679
1.188663079,0.568454737,-0.454381656,-0.53893518,13.11695366,-1.113942859,-0.628194215,-0.062795488,0.686370096,-0.796046504,0.053361664,-0.187296798,0.887054484,0.907317101,-1.096194149,1.633927168,-0.690152167,-1.114585488,-7.749279446,-0.490958452
-2.185190915,-1.064340084,-1.574852274,-0.909917686,4.377304747,0.535007069,-0.394905134,-0.295707534,0.066118773,-1.071120348,-2.21140464,1.813979843,2.081950368,-0.475343532,-0.312878114,0.192630733,-0.603137104,-0.811312376,23.29592439,0.144363459
0.96339827,-0.337187029,-0.591029667,1.518687495,-13.18488853,0.770364037,0.371961205,-1.028597383,-0.40119518,0.311343917,0.661462266,-1.779257215,1.261611625,-0.165168772,-1.769815495,0.05809171,1.109267315,0.690103812,-30.07637332,0.167285156
-0.248897499,1.804055324,2.024797595,0.088517744,-11.53436856,-0.191526186,-0.385537685,0.515811217,-0.008987956,0.760190942,2.611215589,-0.682924099,-1.469458782,0.202335249,1.498219468,-0.569099196,-0.084378122,-0.518171104,32.55094556,-0.980439335
-1.271377742,-0.292272697,0.150951535,-0.247179684,7.697053046,-1.044275946,0.306560081,0.350986734,0.611995531,0.607841949,0.121468501,-0.75450955,0.423418129,-0.370241477,1.425810481,0.039699086,0.625518406,0.420446246,-7.11761621,0.745111529
-0.990247517,-0.135596202,0.183694572,-1.131668544,8.060652959,1.207830149,-0.143295328,0.267785757,0.009568247,0.358015791,1.660242642,-1.57933203,-0.248308685,0.192274308,0.501408262,-0.685957561,0.149108814,-0.314800938,-2.57898223,0.135937682
1.023506503,0.94890456,-0.838280497,-0.607170285,-6.743946146,-0.425753236,-0.76914016,-0.183930504,-1.226419081,-0.139948613,-2.164732929,-0.216058611,0.83542913,-0.992624895,0.378643816,1.51282042,0.384893481,-1.179136085,-45.15913507,-1.360686007
-1.05822839,-0.104955329,0.015751194,-0.113493858,-3.347538166,0.319948379,-0.743929894,-1.444592565,0.226679097,-0.131752671,3.835859096,1.338484189,0.468897151,0.507082342,-3.510409781,-0.015474769,-0.005035936,-1.098050201,-20.89053851,-1.489831256
-0.942446045,-0.777695805,-0.256798475,0.157180588,27.58333805,-0.678116006,-0.558429912,-0.122551909,0.673894426,-1.735478771,-0.103499002,1.705797411,1.683603299,0.59877249,-0.7127845,-0.724566082,-1.124752275,-0.889109105,-0.298345362,-0.852794681
-0.417181956,1.885122258,0.912656123,-0.441056132,-7.519002995,1.644576869,0.276357042,-1.892529541,0.177241258,-0.966549613,-4.882964032,-0.600295095,0.026600507,-3.032459424,0.500651912,0.157874529,-1.628640903,0.308633063,-2.826827224,0.959889234
-0.934309739,-0.575482261,1.110579608,0.859453663,0.44234109,-3.599543872,-0.513342863,0.238611946,-1.338628622,-1.182651799,4.907148247,-0.119573805,0.902064108,-0.152072088,-1.109787949,0.020980716,-0.393491894,-0.905427151,32.64795209,-0.423228952
0.412824087,1.200299239,0.278688716,0.495130698,-1.595966708,0.381581831,-0.521734479,-0.775179414,-1.177655167,0.246187629,5.62705128,0.413155281,-1.21246902,-1.345072325,1.594621726,-0.888643869,-1.139429436,-0.888375057,-12.93437918,-0.56055956
-0.972714146,0.100929257,1.38195627,-0.296047102,-1.758576845,-0.56420948,-0.59137126,-1.193549626,1.642639364,-0.257573979,5.47805271,1.467993066,-0.34214979,0.222781213,-0.112666037,0.959909226,0.218312844,-0.941878718,2.742007247,-0.901783055
